T_K,S,E_Vpm,delta_nm,c,rho_kg_m3,sigma_N_m,r_std_nm,N_std,G_std_eV,r_corr_nm,N_corr,G_corr_eV,barrier_change_pct,field_gain_J_per_molecule,CNT_validity_flag
313.0,3.0,100000000.0,0.05,0.0,992.2736408092784,0.0696206863159884,0.8813340020058366,95.11561405511748,1.413831218434619,0.8287798009239018,79.0947600462097,0.9955145782178266,-29.58745250228302,1.548335782046554e-23,preferred_CNT_range
313.0,3.0,100000000.0,0.1,0.0,992.2736408092784,0.0696206863159884,0.8813340020058366,95.11561405511748,1.413831218434619,0.7720059221452867,63.92814972772783,0.6843226440815667,-51.59799591642611,1.548335782046554e-23,preferred_CNT_range
313.0,3.0,100000000.0,-0.05,0.075,992.2736408092784,0.0696206863159884,0.8813340020058366,95.11561405511748,1.413831218434619,0.9280760038740622,111.06593335676432,1.969293711843341,39.28775133595688,1.548335782046554e-23,preferred_CNT_range
313.0,3.0,100000000.0,0.0,0.075,992.2736408092784,0.0696206863159884,0.8813340020058366,95.11561405511748,1.413831218434619,0.881286929913643,95.10037448028346,1.4136801968697346,-0.0106817251532557,1.548335782046554e-23,preferred_CNT_range
313.0,3.0,100000000.0,0.05,0.075,992.2736408092784,0.0696206863159884,0.8813340020058366,95.11561405511748,1.413831218434619,0.8287296126869289,79.0803917441355,0.9953810310508366,-29.596898266759617,1.548335782046554e-23,preferred_CNT_range
313.0,3.0,100000000.0,0.1,0.075,992.2736408092784,0.0696206863159884,0.8813340020058366,95.11561405511748,1.413831218434619,0.7719516421073659,63.91466623627141,0.6842067676317561,-51.60619183460217,1.548335782046554e-23,preferred_CNT_range
313.0,3.0,100000000.0,-0.05,0.15,992.2736408092784,0.0696206863159884,0.8813340020058366,95.11561405511748,1.413831218434619,0.9280311576671436,111.0498334518196,1.9691262378362355,39.27590593284779,1.548335782046554e-23,preferred_CNT_range
313.0,3.0,100000000.0,0.0,0.15,992.2736408092784,0.0696206863159884,0.8813340020058366,95.11561405511748,1.413831218434619,0.8812398578185527,95.08513653240466,1.413529183371135,-0.021362879779821,1.548335782046554e-23,preferred_CNT_range
313.0,3.0,100000000.0,0.05,0.15,992.2736408092784,0.0696206863159884,0.8813340020058366,95.11561405511748,1.413831218434619,0.8286794240585487,79.06602507022257,0.995247491971216,-29.60634345921819,1.548335782046554e-23,preferred_CNT_range
313.0,3.0,100000000.0,0.1,0.15,992.2736408092784,0.0696206863159884,0.8813340020058366,95.11561405511748,1.413831218434619,0.7718973665604757,63.9011857562381,0.68409089929978,-51.61438717860543,1.548335782046554e-23,preferred_CNT_range
313.0,3.0,100000000.0,-0.05,0.3,992.2736408092784,0.0696206863159884,0.8813340020058366,95.11561405511748,1.413831218434619,0.9279414813941196,111.01764410289736,1.968791314173565,39.25221684900924,1.548335782046554e-23,preferred_CNT_range
313.0,3.0,100000000.0,0.0,0.3,992.2736408092784,0.0696206863159884,0.8813340020058366,95.11561405511748,1.413831218434619,0.8811457136283144,95.05466551995976,1.4132271805727918,-0.0427234774526889,1.548335782046554e-23,preferred_CNT_range
313.0,3.0,100000000.0,0.05,0.3,992.2736408092784,0.0696206863159884,0.8813340020058366,95.11561405511748,1.413831218434619,0.8285790456304394,79.03729660744405,0.9949804380740828,-29.625232128081294,1.548335782046554e-23,preferred_CNT_range
313.0,3.0,100000000.0,0.1,0.3,992.2736408092784,0.0696206863159884,0.8813340020058366,95.11561405511748,1.413831218434619,0.7717888448408408,63.87423777600031,0.6838591870089082,-51.63077614270881,1.548335782046554e-23,preferred_CNT_range
313.0,3.0,200000000.0,-0.05,0.0,992.2736408092784,0.0696206863159884,0.8728437123992917,92.39313481442068,1.3867222738681615,0.9195954981432776,108.04899924784054,1.9377802664927328,39.73816552952847,6.181440934386831e-23,preferred_CNT_range
313.0,3.0,200000000.0,0.0,0.0,992.2736408092784,0.0696206863159884,0.8728437123992917,92.39313481442068,1.3867222738681615,0.8728437124005585,92.39313481482294,1.386722273868161,-2.1671082687555282e-14,6.181440934386831e-23,preferred_CNT_range
313.0,3.0,200000000.0,0.05,0.0,992.2736408092784,0.0696206863159884,0.8728437123992917,92.39313481442068,1.3867222738681615,0.820267102316154,76.68247494592735,0.97299340745246,-29.835019903562564,6.181440934386831e-23,preferred_CNT_range
313.0,3.0,200000000.0,0.1,0.0,992.2736408092784,0.0696206863159884,0.8728437123992917,92.39313481442068,1.3867222738681615,0.7634401186197499,61.8237257839024,0.6661425611136876,-51.96279935307225,6.181440934386831e-23,preferred_CNT_range
313.0,3.0,200000000.0,-0.05,0.075,992.2736408092784,0.0696206863159884,0.8728437123992917,92.39313481442068,1.3867222738681615,0.9194177725732668,107.98636510387811,1.937123901106787,39.69083338535552,6.181440934386831e-23,preferred_CNT_range
313.0,3.0,200000000.0,0.0,0.075,992.2736408092784,0.0696206863159884,0.8728437123992917,92.39313481442068,1.3867222738681615,0.8726576483057692,92.3340610755205,1.386130956369348,-0.0426413788799997,6.181440934386831e-23,preferred_CNT_range
313.0,3.0,200000000.0,0.05,0.075,992.2736408092784,0.0696206863159884,0.8728437123992917,92.39313481442068,1.3867222738681615,0.8200686323970803,76.62682667310034,0.972471189199767,-29.87267836355372,6.181440934386831e-23,preferred_CNT_range
313.0,3.0,200000000.0,0.1,0.075,992.2736408092784,0.0696206863159884,0.8728437123992917,92.39313481442068,1.3867222738681615,0.7632253901072037,61.771574019159,0.6656902020963964,-51.99542008945296,6.181440934386831e-23,preferred_CNT_range
313.0,3.0,200000000.0,-0.05,0.15,992.2736408092784,0.0696206863159884,0.8728437123992917,92.39313481442068,1.3867222738681615,0.919240307384426,107.92384688038418,1.9364676622595731,39.64351036620598,6.181440934386831e-23,preferred_CNT_range
313.0,3.0,200000000.0,0.0,0.15,992.2736408092784,0.0696206863159884,0.8728437123992917,92.39313481442068,1.3867222738681615,0.8724714070833245,92.27495632119208,1.3855397648009793,-0.0852736766016964,6.181440934386831e-23,preferred_CNT_range
313.0,3.0,200000000.0,0.05,0.15,992.2736408092784,0.0696206863159884,0.8728437123992917,92.39313481442068,1.3867222738681615,0.8198698840328614,76.57112731377867,0.9719490971714232,-29.9103277211924,6.181440934386831e-23,preferred_CNT_range
313.0,3.0,200000000.0,0.1,0.15,992.2736408092784,0.0696206863159884,0.8728437123992917,92.39313481442068,1.3867222738681615,0.7630109134356095,61.719512705070365,0.6652379705815671,-52.02803163131332,6.181440934386831e-23,preferred_CNT_range
313.0,3.0,200000000.0,-0.05,0.3,992.2736408092784,0.0696206863159884,0.8728437123992917,92.39313481442068,1.3867222738681615,0.9188858038646563,107.79903306236402,1.935155565375044,39.54889178905789,6.181440934386831e-23,preferred_CNT_range
313.0,3.0,200000000.0,0.0,0.3,992.2736408092784,0.0696206863159884,0.8728437123992917,92.39313481442068,1.3867222738681615,0.8720992475414481,92.15692485729797,1.3843577603304391,-0.1705109654816933,6.181440934386831e-23,preferred_CNT_range
313.0,3.0,200000000.0,0.05,0.3,992.2736408092784,0.0696206863159884,0.8728437123992917,92.39313481442068,1.3867222738681615,0.8194727602616624,76.45991397787911,0.9709052927848074,-29.985599057514428,6.181440934386831e-23,preferred_CNT_range
313.0,3.0,200000000.0,0.1,0.3,992.2736408092784,0.0696206863159884,0.8728437123992917,92.39313481442068,1.3867222738681615,0.7625813917507422,61.61534008491101,0.6643338888317497,-52.093227219994205,6.181440934386831e-23,preferred_CNT_range
313.0,3.0,400000000.0,-0.05,0.0,992.2736408092784,0.0696206863159884,0.8407521262189269,82.57225823643078,1.2866264178581033,0.8873614572453753,97.08048169204692,1.8204159426576016,41.48753028778303,2.453893460910468e-22,preferred_CNT_range
313.0,3.0,400000000.0,0.0,0.0,992.2736408092784,0.0696206863159884,0.8407521262189269,82.57225823643078,1.2866264178581033,0.8407523619355428,82.57232768731218,1.2866264178578002,-2.356724422750876e-11,2.453893460910468e-22,preferred_CNT_range
313.0,3.0,400000000.0,0.05,0.0,992.2736408092784,0.0696206863159884,0.8407521262189269,82.57225823643078,1.2866264178581033,0.7880871794833464,68.00690754067752,0.8902301571089593,-30.8089632893626,2.453893460910468e-22,preferred_CNT_range
313.0,3.0,400000000.0,0.1,0.0,992.2736408092784,0.0696206863159884,0.8407521262189269,82.57225823643078,1.2866264178581033,0.7310533106375534,54.28469271467632,0.5997408148144073,-53.38656143771562,2.453893460910468e-22,preferred_CNT_range
313.0,3.0,400000000.0,-0.05,0.075,992.2736408092784,0.0696206863159884,0.8407521262189269,82.57225823643078,1.2866264178581033,0.8866844211130677,96.85844074841906,1.817990474855662,41.29901653054356,2.453893460910468e-22,preferred_CNT_range
313.0,3.0,400000000.0,0.0,0.075,992.2736408092784,0.0696206863159884,0.8407521262189269,82.57225823643078,1.2866264178581033,0.840040450432144,82.36274958502614,1.2844491484698373,-0.1692231216494548,2.453893460910468e-22,preferred_CNT_range
313.0,3.0,400000000.0,0.05,0.075,992.2736408092784,0.0696206863159884,0.8407521262189269,82.57225823643078,1.2866264178581033,0.787325682336624,67.80996089413377,0.8883172288140251,-30.95764112376605,2.453893460910468e-22,preferred_CNT_range
313.0,3.0,400000000.0,0.1,0.075,992.2736408092784,0.0696206863159884,0.8407521262189269,82.57225823643078,1.2866264178581033,0.7302269326343052,54.10081151749518,0.598094879861499,-53.51448784510654,2.453893460910468e-22,preferred_CNT_range
313.0,3.0,400000000.0,-0.05,0.15,992.2736408092784,0.0696206863159884,0.8407521262189269,82.57225823643078,1.2866264178581033,0.8860067497348028,96.63653077037236,1.8155668575323003,41.11064659738176,2.453893460910468e-22,preferred_CNT_range
313.0,3.0,400000000.0,0.0,0.15,992.2736408092784,0.0696206863159884,0.8407521262189269,82.57225823643078,1.2866264178581033,0.8393287768146187,82.15359625825481,1.2822737228691814,-0.3383029392609584,2.453893460910468e-22,preferred_CNT_range
313.0,3.0,400000000.0,0.05,0.15,992.2736408092784,0.0696206863159884,0.8407521262189269,82.57225823643078,1.2866264178581033,0.7865641007129957,67.61337306580823,0.8864061493819142,-31.1061752596726,2.453893460910468e-22,preferred_CNT_range
313.0,3.0,400000000.0,0.1,0.15,992.2736408092784,0.0696206863159884,0.8407521262189269,82.57225823643078,1.2866264178581033,0.7294002864607492,53.917286566915074,0.5964508062000045,-53.64226958801769,2.453893460910468e-22,preferred_CNT_range
313.0,3.0,400000000.0,-0.05,0.3,992.2736408092784,0.0696206863159884,0.8407521262189269,82.57225823643078,1.2866264178581033,0.8846525477718508,96.19410029462148,1.8107251852479065,40.734339052534814,2.453893460910468e-22,preferred_CNT_range
313.0,3.0,400000000.0,0.0,0.3,992.2736408092784,0.0696206863159884,0.8407521262189269,82.57225823643078,1.2866264178581033,0.8379054274107931,81.7363518245554,1.2779284030082414,-0.6760326641156532,2.453893460910468e-22,preferred_CNT_range
313.0,3.0,400000000.0,0.05,0.3,992.2736408092784,0.0696206863159884,0.8407521262189269,82.57225823643078,1.2866264178581033,0.785040751800488,67.22129030491654,0.8825895382239635,-31.402812349116505,2.453893460910468e-22,preferred_CNT_range
313.0,3.0,400000000.0,0.1,0.3,992.2736408092784,0.0696206863159884,0.8407521262189269,82.57225823643078,1.2866264178581033,0.7277461714085834,53.55130112313952,0.5931682427445522,-53.897399080921865,2.453893460910468e-22,preferred_CNT_range
313.0,3.0,600000000.0,-0.05,0.0,992.2736408092784,0.0696206863159884,0.7930984703551728,69.31250199444817,1.1449083962267737,0.8394723794926078,82.19577101263248,1.6530971011472242,44.386844099953045,5.453938699294973e-22,preferred_CNT_range
313.0,3.0,600000000.0,0.0,0.0,992.2736408092784,0.0696206863159884,0.7930984703551728,69.31250199444817,1.1449083962267737,0.7930984694322698,69.31250175247807,1.1449083962267748,1.0499275980755133e-13,5.453938699294973e-22,preferred_CNT_range
313.0,3.0,600000000.0,0.05,0.0,992.2736408092784,0.0696206863159884,0.7930984703551728,69.31250199444817,1.1449083962267737,0.7402903974080381,56.368514165361226,0.7742231968166228,-32.37684347776665,5.453938699294973e-22,preferred_CNT_range
313.0,3.0,600000000.0,0.1,0.0,992.2736408092784,0.0696206863159884,0.7930984703551728,69.31250199444817,1.1449083962267737,0.6829247512718092,44.253619631903206,0.5078793388045318,-55.64017693657166,5.453938699294973e-22,preferred_CNT_range
313.0,3.0,600000000.0,-0.05,0.075,992.2736408092784,0.0696206863159884,0.7930984703551728,69.31250199444817,1.1449083962267737,0.8380556733904223,81.78032848358468,1.6482747285477497,43.96564248981831,5.453938699294973e-22,preferred_CNT_range
313.0,3.0,600000000.0,0.0,0.075,992.2736408092784,0.0696206863159884,0.7930984703551728,69.31250199444817,1.1449083962267737,0.7916063793303129,68.9220355453446,1.1406045165762595,-0.3759147600540118,5.453938699294973e-22,preferred_CNT_range
313.0,3.0,600000000.0,0.05,0.075,992.2736408092784,0.0696206863159884,0.7930984703551728,69.31250199444817,1.1449083962267737,0.7386865605232356,56.00294068307148,0.7704739138622045,-32.70431796976745,5.453938699294973e-22,preferred_CNT_range
313.0,3.0,600000000.0,0.1,0.075,992.2736408092784,0.0696206863159884,0.7930984703551728,69.31250199444817,1.1449083962267737,0.6811731257297512,43.91397553038032,0.50468924665461,-55.91880989624208,5.453938699294973e-22,preferred_CNT_range
313.0,3.0,600000000.0,-0.05,0.15,992.2736408092784,0.0696206863159884,0.7930984703551728,69.31250199444817,1.1449083962267737,0.8366386561357935,81.36619738500946,1.6434605008072172,43.54515227799016,5.453938699294973e-22,preferred_CNT_range
313.0,3.0,600000000.0,0.0,0.15,992.2736408092784,0.0696206863159884,0.7930984703551728,69.31250199444817,1.1449083962267737,0.7901141492265016,68.53300210756399,1.1363087401166083,-0.7511217612261889,5.453938699294973e-22,preferred_CNT_range
313.0,3.0,600000000.0,0.05,0.15,992.2736408092784,0.0696206863159884,0.7930984703551728,69.31250199444817,1.1449083962267737,0.7370822187008713,55.638836879868286,0.7667327612518263,-33.03108233124019,5.453938699294973e-22,preferred_CNT_range
313.0,3.0,600000000.0,0.1,0.15,992.2736408092784,0.0696206863159884,0.7930984703551728,69.31250199444817,1.1449083962267737,0.6794200954865534,43.57580344373248,0.5015073439680593,-56.19672756171097,5.453938699294973e-22,preferred_CNT_range
313.0,3.0,600000000.0,-0.05,0.3,992.2736408092784,0.0696206863159884,0.7930984703551728,69.31250199444817,1.1449083962267737,0.8338058254428249,80.54248303785013,1.6338564920672616,42.706307111721216,5.453938699294973e-22,preferred_CNT_range
313.0,3.0,600000000.0,0.0,0.3,992.2736408092784,0.0696206863159884,0.7930984703551728,69.31250199444817,1.1449083962267737,0.7871301076660188,67.75944069508334,1.127741505832259,-1.4994116953889791,5.453938699294973e-22,preferred_CNT_range
313.0,3.0,600000000.0,0.05,0.3,992.2736408092784,0.0696206863159884,0.7930984703551728,69.31250199444817,1.1449083962267737,0.7338722236383669,54.91507617415414,0.7592748514331072,-33.682480280918774,5.453938699294973e-22,preferred_CNT_range
313.0,3.0,600000000.0,0.1,0.3,992.2736408092784,0.0696206863159884,0.7930984703551728,69.31250199444817,1.1449083962267737,0.6759098928667199,42.90388779602748,0.4951681092482533,-56.75041681237049,5.453938699294973e-22,preferred_CNT_range
313.0,3.0,800000000.0,-0.05,0.0,992.2736408092784,0.0696206863159884,0.7362901822938531,55.45966834169199,0.986766813424774,0.7823367732871244,66.5290730834095,1.4645148065290658,48.41549052974033,9.537717834659513e-22,preferred_CNT_range
313.0,3.0,800000000.0,0.0,0.0,992.2736408092784,0.0696206863159884,0.7362901822938531,55.45966834169199,0.986766813424774,0.7362901822958904,55.45966834215235,0.9867668134247743,4.568218040902316e-14,9.537717834659513e-22,preferred_CNT_range
313.0,3.0,800000000.0,0.05,0.0,992.2736408092784,0.0696206863159884,0.7362901822938531,55.45966834169199,0.986766813424774,0.6832902492826666,44.32471063293482,0.6466833043727095,-34.464425072397376,9.537717834659513e-22,preferred_CNT_range
313.0,3.0,800000000.0,0.1,0.0,992.2736408092784,0.0696206863159884,0.7362901822938531,55.45966834169199,0.986766813424774,0.625485036889234,34.000164132782594,0.4088516970456099,-58.566533502823496,9.537717834659513e-22,preferred_CNT_range
313.0,3.0,800000000.0,-0.05,0.075,992.2736408092784,0.0696206863159884,0.7362901822938531,55.45966834169199,0.986766813424774,0.7800427120650575,65.94553410026312,1.457195012272236,47.67369478253386,9.537717834659513e-22,preferred_CNT_range
313.0,3.0,800000000.0,0.0,0.075,992.2736408092784,0.0696206863159884,0.7362901822938531,55.45966834169199,0.986766813424774,0.7338679054583012,54.914106801894384,0.980284474292064,-0.6569271528509952,9.537717834659513e-22,preferred_CNT_range
313.0,3.0,800000000.0,0.05,0.075,992.2736408092784,0.0696206863159884,0.7362901822938531,55.45966834169199,0.986766813424774,0.6806694755040104,43.81663933053636,0.6411021293039234,-35.03002729906889,9.537717834659513e-22,preferred_CNT_range
313.0,3.0,800000000.0,0.1,0.075,992.2736408092784,0.0696206863159884,0.7362901822938531,55.45966834169199,0.986766813424774,0.6225975316597556,33.531456860251645,0.4041767158887227,-59.04030107316381,9.537717834659513e-22,preferred_CNT_range
313.0,3.0,800000000.0,-0.05,0.15,992.2736408092784,0.0696206863159884,0.7362901822938531,55.45966834169199,0.986766813424774,0.7777496853951521,65.36567819781693,1.449896718377596,46.93407790493439,9.537717834659513e-22,preferred_CNT_range
313.0,3.0,800000000.0,0.0,0.15,992.2736408092784,0.0696206863159884,0.7362901822938531,55.45966834169199,0.986766813424774,0.7314453212429515,54.37206632201109,0.9738234948151134,-1.3116896954345396,9.537717834659513e-22,preferred_CNT_range
313.0,3.0,800000000.0,0.05,0.15,992.2736408092784,0.0696206863159884,0.7362901822938531,55.45966834169199,0.986766813424774,0.6780473310553836,43.31220277790836,0.6355423937627928,-35.59345682116991,9.537717834659513e-22,preferred_CNT_range
313.0,3.0,800000000.0,0.1,0.15,992.2736408092784,0.0696206863159884,0.7362901822938531,55.45966834169199,0.986766813424774,0.6197054689640974,33.066347521997976,0.3995233493939916,-59.51187819061679,9.537717834659513e-22,preferred_CNT_range
313.0,3.0,800000000.0,-0.05,0.3,992.2736408092784,0.0696206863159884,0.7362901822938531,55.45966834169199,0.986766813424774,0.7731652704662668,64.2165918797206,1.4353646190881093,45.46137948299923,9.537717834659513e-22,preferred_CNT_range
313.0,3.0,800000000.0,0.0,0.3,992.2736408092784,0.0696206863159884,0.7362901822938531,55.45966834169199,0.986766813424774,0.7266004592799469,53.29877694792972,0.9609656256026344,-2.614719857935975,9.537717834659513e-22,preferred_CNT_range
313.0,3.0,800000000.0,0.05,0.3,992.2736408092784,0.0696206863159884,0.7362901822938531,55.45966834169199,0.986766813424774,0.6727982535909327,42.314070533369375,0.6244872435040358,-36.71379752460194,9.537717834659513e-22,preferred_CNT_range
313.0,3.0,800000000.0,0.1,0.3,992.2736408092784,0.0696206863159884,0.7362901822938531,55.45966834169199,0.986766813424774,0.6139073577338641,32.14687449013068,0.3902814596717396,-60.44846113975106,9.537717834659513e-22,preferred_CNT_range
313.0,3.0,1000000000.0,-0.05,0.0,992.2736408092784,0.0696206863159884,0.6761659872524788,42.95267362583299,0.8321912740134157,0.7217939810641151,52.2480405579872,1.2778395087246006,53.5511785123573,1.4607316857045136e-21,preferred_CNT_range
313.0,3.0,1000000000.0,0.0,0.0,992.2736408092784,0.0696206863159884,0.6761659872524788,42.95267362583299,0.8321912740134157,0.6761659872544241,42.95267362620373,0.8321912740134163,5.4167426408007166e-14,1.4607316857045136e-21,preferred_CNT_range
313.0,3.0,1000000000.0,0.05,0.0,992.2736408092784,0.0696206863159884,0.6761659872524788,42.95267362583299,0.8321912740134157,0.622931547933028,33.58545351840984,0.5244250949144175,-36.982625113903424,1.4607316857045136e-21,preferred_CNT_range
313.0,3.0,1000000000.0,0.1,0.0,992.2736408092784,0.0696206863159884,0.6761659872524788,42.95267362583299,0.8321912740134157,0.5645998451338019,25.006476548892262,0.3163816712020326,-61.98209701524313,1.4607316857045136e-21,preferred_CNT_range
313.0,3.0,1000000000.0,-0.05,0.075,992.2736408092784,0.0696206863159884,0.6761659872524788,42.95267362583299,0.8321912740134157,0.7185784067698271,51.55285563146722,1.268304254386913,52.40537770484561,1.4607316857045136e-21,preferred_CNT_range
313.0,3.0,1000000000.0,0.0,0.075,992.2736408092784,0.0696206863159884,0.6761659872524788,42.95267362583299,0.8321912740134157,0.6727589519679942,42.306655615927134,0.8238258899613974,-1.0052237163788824,1.4607316857045136e-21,preferred_CNT_range
313.0,3.0,1000000000.0,0.05,0.075,992.2736408092784,0.0696206863159884,0.6761659872524788,42.95267362583299,0.8321912740134157,0.6192160276031069,32.98806230325205,0.5173283559830775,-37.83540249248785,1.4607316857045136e-21,preferred_CNT_range
313.0,3.0,1000000000.0,0.1,0.075,992.2736408092784,0.0696206863159884,0.6761659872524788,42.95267362583299,0.8321912740134157,0.5604584042943256,24.460222155441556,0.3105557694261825,-62.68216465086654,1.4607316857045136e-21,preferred_CNT_range
313.0,3.0,1000000000.0,-0.05,0.15,992.2736408092784,0.0696206863159884,0.6761659872524788,42.95267362583299,0.8321912740134157,0.7153642921839858,50.86417609305999,1.2588115844370094,51.26469403676012,1.4607316857045136e-21,preferred_CNT_range
313.0,3.0,1000000000.0,0.0,0.15,992.2736408092784,0.0696206863159884,0.6761659872524788,42.95267362583299,0.8321912740134157,0.6693516633184401,41.667100488725765,0.8155027587235321,-2.0053701367715475,1.4607316857045136e-21,preferred_CNT_range
313.0,3.0,1000000000.0,0.05,0.15,992.2736408092784,0.0696206863159884,0.6761659872524788,42.95267362583299,0.8321912740134157,0.615496277220783,32.397129408438936,0.5102740487238412,-38.68308108267728,1.4607316857045136e-21,preferred_CNT_range
313.0,3.0,1000000000.0,0.1,0.15,992.2736408092784,0.0696206863159884,0.6761659872524788,42.95267362583299,0.8321912740134157,0.5563058749284281,23.920550952104744,0.3047727042235122,-63.3770848432858,1.4607316857045136e-21,preferred_CNT_range
313.0,3.0,1000000000.0,-0.05,0.3,992.2736408092784,0.0696206863159884,0.6761659872524788,42.95267362583299,0.8321912740134157,0.7089399521580481,49.5060862417756,1.2399539726953486,48.99867511412518,1.4607316857045136e-21,preferred_CNT_range
313.0,3.0,1000000000.0,0.0,0.3,992.2736408092784,0.0696206863159884,0.6761659872524788,42.95267362583299,0.8321912740134157,0.6625376885083845,40.40750206339885,0.7989832843008137,-3.990427531455561,1.4607316857045136e-21,preferred_CNT_range
313.0,3.0,1000000000.0,0.05,0.3,992.2736408092784,0.0696206863159884,0.6761659872524788,42.95267362583299,0.8321912740134157,0.6080451750319666,31.23473164523544,0.4962927454021552,-40.36313995354938,1.4607316857045136e-21,preferred_CNT_range
313.0,3.0,1000000000.0,0.1,0.3,992.2736408092784,0.0696206863159884,0.6761659872524788,42.95267362583299,0.8321912740134157,0.5479642428322778,22.86056176553772,0.2933350491672595,-64.75148702862623,1.4607316857045136e-21,preferred_CNT_range
253.0,5.0,0.0,-0.05,0.0,993.4714132445148,0.0783406314062995,0.8392154713383521,82.21945705160152,1.442488124579382,0.8858180729433806,96.6913824723983,2.042204595383385,41.57514093773739,0.0,preferred_CNT_range
253.0,5.0,0.0,0.0,0.0,993.4714132445148,0.0783406314062995,0.8392154713383521,82.21945705160152,1.442488124579382,0.8392154713390555,82.21945705180828,1.4424881245793828,4.166657950190677e-14,0.0,preferred_CNT_range
253.0,5.0,0.0,0.05,0.0,993.4714132445148,0.0783406314062995,0.8392154713383521,82.21945705160152,1.442488124579382,0.7865461453872898,67.69035327011282,0.997377001833868,-30.85717761976759,0.0,preferred_CNT_range
253.0,5.0,0.0,0.1,0.0,993.4714132445148,0.0783406314062995,0.8392154713383521,82.21945705160152,1.442488124579382,0.7295020374297967,54.0049647562054,0.6713834441882385,-53.45657043908015,0.0,preferred_CNT_range
253.0,5.0,0.0,-0.05,0.075,993.4714132445148,0.0783406314062995,0.8392154713383521,82.21945705160152,1.442488124579382,0.8858180729433806,96.6913824723983,2.042204595383385,41.57514093773739,0.0,preferred_CNT_range
253.0,5.0,0.0,0.0,0.075,993.4714132445148,0.0783406314062995,0.8392154713383521,82.21945705160152,1.442488124579382,0.8392154713390555,82.21945705180828,1.4424881245793828,4.166657950190677e-14,0.0,preferred_CNT_range
253.0,5.0,0.0,0.05,0.075,993.4714132445148,0.0783406314062995,0.8392154713383521,82.21945705160152,1.442488124579382,0.7865461453872898,67.69035327011282,0.997377001833868,-30.85717761976759,0.0,preferred_CNT_range
253.0,5.0,0.0,0.1,0.075,993.4714132445148,0.0783406314062995,0.8392154713383521,82.21945705160152,1.442488124579382,0.7295020374297967,54.0049647562054,0.6713834441882385,-53.45657043908015,0.0,preferred_CNT_range
253.0,5.0,0.0,-0.05,0.15,993.4714132445148,0.0783406314062995,0.8392154713383521,82.21945705160152,1.442488124579382,0.8858180729433806,96.6913824723983,2.042204595383385,41.57514093773739,0.0,preferred_CNT_range
253.0,5.0,0.0,0.0,0.15,993.4714132445148,0.0783406314062995,0.8392154713383521,82.21945705160152,1.442488124579382,0.8392154713390555,82.21945705180828,1.4424881245793828,4.166657950190677e-14,0.0,preferred_CNT_range
253.0,5.0,0.0,0.05,0.15,993.4714132445148,0.0783406314062995,0.8392154713383521,82.21945705160152,1.442488124579382,0.7865461453872898,67.69035327011282,0.997377001833868,-30.85717761976759,0.0,preferred_CNT_range
253.0,5.0,0.0,0.1,0.15,993.4714132445148,0.0783406314062995,0.8392154713383521,82.21945705160152,1.442488124579382,0.7295020374297967,54.0049647562054,0.6713834441882385,-53.45657043908015,0.0,preferred_CNT_range
253.0,5.0,0.0,-0.05,0.3,993.4714132445148,0.0783406314062995,0.8392154713383521,82.21945705160152,1.442488124579382,0.8858180729433806,96.6913824723983,2.042204595383385,41.57514093773739,0.0,preferred_CNT_range
253.0,5.0,0.0,0.0,0.3,993.4714132445148,0.0783406314062995,0.8392154713383521,82.21945705160152,1.442488124579382,0.8392154713390555,82.21945705180828,1.4424881245793828,4.166657950190677e-14,0.0,preferred_CNT_range
253.0,5.0,0.0,0.05,0.3,993.4714132445148,0.0783406314062995,0.8392154713383521,82.21945705160152,1.442488124579382,0.7865461453872898,67.69035327011282,0.997377001833868,-30.85717761976759,0.0,preferred_CNT_range
253.0,5.0,0.0,0.1,0.3,993.4714132445148,0.0783406314062995,0.8392154713383521,82.21945705160152,1.442488124579382,0.7295020374297967,54.0049647562054,0.6713834441882385,-53.45657043908015,0.0,preferred_CNT_range
253.0,5.0,100000000.0,-0.05,0.0,993.4714132445148,0.0783406314062995,0.8363950521352149,81.39327519304071,1.43280864461331,0.8829841777143044,95.7663475071622,2.0308186096848524,41.73690376030181,1.8957463972371646e-23,preferred_CNT_range
253.0,5.0,100000000.0,0.0,0.0,993.4714132445148,0.0783406314062995,0.8363950521352149,81.39327519304071,1.43280864461331,0.8363950514265477,81.39327498615016,1.43280864461331,-2.097403109246459e-14,1.8957463972371646e-23,preferred_CNT_range
253.0,5.0,100000000.0,0.05,0.0,993.4714132445148,0.0783406314062995,0.8363950521352149,81.39327519304071,1.43280864461331,0.7837175830117834,66.96269603672974,0.989410813854282,-30.94606055218864,1.8957463972371646e-23,preferred_CNT_range
253.0,5.0,100000000.0,0.1,0.0,993.4714132445148,0.0783406314062995,0.8363950521352149,81.39327519304071,1.43280864461331,0.7266546782437054,53.375060610104576,0.6650307610339529,-53.58551446948918,1.8957463972371646e-23,preferred_CNT_range
253.0,5.0,100000000.0,-0.05,0.075,993.4714132445148,0.0783406314062995,0.8363950521352149,81.39327519304071,1.43280864461331,0.8829378381956959,95.7512706790766,2.0306328597806327,41.72393971901705,1.8957463972371646e-23,preferred_CNT_range
253.0,5.0,100000000.0,0.0,0.075,993.4714132445148,0.0783406314062995,0.8363950521352149,81.39327519304071,1.43280864461331,0.8363464050133065,81.37907382392727,1.4326419797070191,-0.011632042207287,1.8957463972371646e-23,preferred_CNT_range
